9,9,9,9,9,9,9,8,9,9,9,9,8,9,9,9,9,9,10,8,0
9,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,0
9,10,10,10,8,8,8,9,8,8,8,9,8,8,8,8,8,8,8,7,0
17,17,17,17,16,16,16,17,16,16,16,17,16,16,16,16,16,16,16,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,12,12,13,14,13,12,12,14,12,12,12,12,12,13,12,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,21,21,18,20,18,21,18,18,18,21,18,18,18,18,18,18,20,19,0
33,34,35,36,34,31,32,34,30,31,31,34,31,34,31,31,32,30,31,33,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,5,5,5,6,5,5,5,5,6,6,5,5,5,5,6,7,5,1
13,13,13,12,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,10,10,15,15,15,10,15,15,15,15,14,15,15,15,15,15,15,15,1
11,11,11,11,11,10,11,10,11,10,9,10,10,10,10,10,9,10,9,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,16,16,15,15,16,15,15,14,16,15,15,15,15,15,15,15,15,15,1
30,29,29,29,24,33,34,29,33,34,33,29,33,24,33,33,32,32,25,30,1
25,25,26,25,22,27,27,25,27,28,27,25,27,22,27,27,27,27,23,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,4,3,3,4,4,1
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,8,8,8,8,9,8,9,9,8,9,9,8,8,8,8,8,10,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,10,11,10,11,11,12,11,11,11,11,10,11,11,12,11,12,11,11,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,15,17,17,16,18,18,16,16,17,17,15,17,18,16,17,16,16,16,18,0
9,8,9,8,8,8,8,9,8,9,8,8,9,8,8,8,8,8,8,8,0
8,8,8,8,8,8,8,8,8,8,8,10,8,8,8,8,8,8,8,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1
36,36,37,36,34,37,38,36,37,38,37,36,37,34,38,37,37,37,28,36,1
10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,14,14,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,12,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,17,17,17,16,16,17,17,16,17,16,17,17,16,16,16,17,17,21,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,13,13,13,13,12,13,13,12,12,13,13,13,13,13,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
